-2.994e+06,3.253e+06
-2.9955e+06,3.2521e+06
-2.998e+06,3.2511e+06
-3.0001e+06,3.2505e+06
-3.0005e+06,3.2503e+06
-3.003e+06,3.2489e+06
-3.0042e+06,3.248e+06
-3.003e+06,3.2475e+06
-3.0005e+06,3.2468e+06
-2.998e+06,3.2458e+06
-2.9973e+06,3.2455e+06
-2.9955e+06,3.245e+06
-2.993e+06,3.2438e+06
-2.9917e+06,3.243e+06
-2.9905e+06,3.2412e+06
-2.9896e+06,3.2405e+06
-2.988e+06,3.2384e+06
-2.9855e+06,3.2381e+06
-2.9853e+06,3.238e+06
-2.9855e+06,3.2376e+06
-2.988e+06,3.2377e+06
-2.9905e+06,3.2372e+06
-2.9914e+06,3.2355e+06
-2.993e+06,3.2338e+06
-2.9934e+06,3.233e+06
-2.9942e+06,3.2305e+06
-2.9937e+06,3.228e+06
-2.993e+06,3.2269e+06
-2.9919e+06,3.2255e+06
-2.9905e+06,3.2241e+06
-2.9886e+06,3.223e+06
-2.988e+06,3.2224e+06
-2.9855e+06,3.2213e+06
-2.983e+06,3.2209e+06
-2.9826e+06,3.2205e+06
-2.983e+06,3.2196e+06
-2.9833e+06,3.218e+06
-2.983e+06,3.2166e+06
-2.9828e+06,3.2155e+06
-2.983e+06,3.2138e+06
-2.9831e+06,3.213e+06
-2.983e+06,3.2125e+06
-2.9826e+06,3.2105e+06
-2.983e+06,3.2094e+06
-2.9832e+06,3.208e+06
-2.9842e+06,3.2055e+06
-2.9842e+06,3.203e+06
-2.9835e+06,3.2005e+06
-2.983e+06,3.1994e+06
-2.9823e+06,3.198e+06
-2.981e+06,3.1955e+06
-2.9805e+06,3.1942e+06
-2.9799e+06,3.193e+06
-2.9805e+06,3.1912e+06
-2.9809e+06,3.1905e+06
-2.983e+06,3.1895e+06
-2.9855e+06,3.1895e+06
-2.988e+06,3.1901e+06
-2.989e+06,3.1905e+06
-2.9905e+06,3.191e+06
-2.993e+06,3.1917e+06
-2.9955e+06,3.1924e+06
-2.998e+06,3.193e+06
-2.9981e+06,3.193e+06
-3.0005e+06,3.1933e+06
-3.003e+06,3.1937e+06
-3.0055e+06,3.1944e+06
-3.008e+06,3.1948e+06
-3.0105e+06,3.1949e+06
-3.013e+06,3.1953e+06
-3.0134e+06,3.1955e+06
-3.0155e+06,3.1971e+06
-3.0161e+06,3.198e+06
-3.0172e+06,3.2005e+06
-3.018e+06,3.2019e+06
-3.0194e+06,3.203e+06
-3.0205e+06,3.2033e+06
-3.023e+06,3.2034e+06
-3.0255e+06,3.2031e+06
-3.0261e+06,3.203e+06
-3.028e+06,3.2026e+06
-3.0305e+06,3.2014e+06
-3.033e+06,3.2006e+06
-3.0355e+06,3.2008e+06
-3.038e+06,3.2014e+06
-3.0405e+06,3.202e+06
-3.043e+06,3.2025e+06
-3.0455e+06,3.2029e+06
-3.0462e+06,3.203e+06
-3.048e+06,3.2033e+06
-3.0505e+06,3.2038e+06
-3.053e+06,3.2038e+06
-3.0555e+06,3.2033e+06
-3.0575e+06,3.203e+06
-3.058e+06,3.2028e+06
-3.0605e+06,3.2016e+06
-3.063e+06,3.2009e+06
-3.0642e+06,3.2005e+06
-3.0655e+06,3.2001e+06
-3.068e+06,3.1996e+06
-3.0705e+06,3.1992e+06
-3.0714e+06,3.198e+06
-3.073e+06,3.1958e+06
-3.0731e+06,3.1955e+06
-3.0741e+06,3.193e+06
-3.0755e+06,3.1907e+06
-3.0756e+06,3.1905e+06
-3.0773e+06,3.188e+06
-3.078e+06,3.1872e+06
-3.0796e+06,3.1855e+06
-3.0805e+06,3.1848e+06
-3.083e+06,3.1834e+06
-3.0846e+06,3.183e+06
-3.0855e+06,3.1828e+06
-3.0865e+06,3.183e+06
-3.088e+06,3.1833e+06
-3.0905e+06,3.1842e+06
-3.093e+06,3.185e+06
-3.0941e+06,3.1855e+06
-3.0955e+06,3.1861e+06
-3.098e+06,3.1875e+06
-3.099e+06,3.188e+06
-3.1005e+06,3.1889e+06
-3.103e+06,3.1897e+06
-3.1055e+06,3.1896e+06
-3.1075e+06,3.188e+06
-3.108e+06,3.1875e+06
-3.1094e+06,3.1855e+06
-3.1105e+06,3.1837e+06
-3.1112e+06,3.183e+06
-3.1105e+06,3.1824e+06
-3.108e+06,3.1809e+06
-3.1071e+06,3.1805e+06
-3.1055e+06,3.1798e+06
-3.104e+06,3.178e+06
-3.103e+06,3.1772e+06
-3.1008e+06,3.1755e+06
-3.1005e+06,3.1752e+06
-3.0981e+06,3.173e+06
-3.098e+06,3.1725e+06
-3.0977e+06,3.1705e+06
-3.098e+06,3.17e+06
-3.1003e+06,3.168e+06
-3.1005e+06,3.1679e+06
-3.103e+06,3.1672e+06
-3.1055e+06,3.1665e+06
-3.1073e+06,3.1655e+06
-3.108e+06,3.165e+06
-3.1105e+06,3.1632e+06
-3.1108e+06,3.163e+06
-3.113e+06,3.1617e+06
-3.1155e+06,3.1611e+06
-3.118e+06,3.1609e+06
-3.12e+06,3.1605e+06
-3.1205e+06,3.1604e+06
-3.123e+06,3.1593e+06
-3.1255e+06,3.1583e+06
-3.128e+06,3.158e+06
-3.1287e+06,3.158e+06
-3.1305e+06,3.1579e+06
-3.133e+06,3.1577e+06
-3.1355e+06,3.1571e+06
-3.1379e+06,3.1555e+06
-3.138e+06,3.1554e+06
-3.1399e+06,3.153e+06
-3.1405e+06,3.1521e+06
-3.1417e+06,3.1505e+06
-3.143e+06,3.1489e+06
-3.1435e+06,3.148e+06
-3.1443e+06,3.1455e+06
-3.1455e+06,3.1437e+06
-3.1461e+06,3.143e+06
-3.148e+06,3.1412e+06
-3.1487e+06,3.1405e+06
-3.1505e+06,3.1386e+06
-3.1512e+06,3.138e+06
-3.153e+06,3.1369e+06
-3.1555e+06,3.1356e+06
-3.1572e+06,3.1355e+06
-3.158e+06,3.1355e+06
-3.1605e+06,3.1354e+06
-3.1624e+06,3.133e+06
-3.163e+06,3.1321e+06
-3.1638e+06,3.1305e+06
-3.1655e+06,3.1281e+06
-3.1657e+06,3.128e+06
-3.168e+06,3.1273e+06
-3.1694e+06,3.128e+06
-3.1705e+06,3.1292e+06
-3.1715e+06,3.1305e+06
-3.1705e+06,3.1314e+06
-3.1694e+06,3.133e+06
-3.168e+06,3.1344e+06
-3.1665e+06,3.1355e+06
-3.1655e+06,3.1363e+06
-3.163e+06,3.1364e+06
-3.1618e+06,3.138e+06
-3.1605e+06,3.1405e+06
-3.1605e+06,3.1406e+06
-3.1595e+06,3.143e+06
-3.158e+06,3.1451e+06
-3.1576e+06,3.1455e+06
-3.1557e+06,3.148e+06
-3.1555e+06,3.1483e+06
-3.1542e+06,3.1505e+06
-3.153e+06,3.1529e+06
-3.153e+06,3.153e+06
-3.152e+06,3.1555e+06
-3.1517e+06,3.158e+06
-3.1514e+06,3.1605e+06
-3.1508e+06,3.163e+06
-3.1505e+06,3.1642e+06
-3.1499e+06,3.1655e+06
-3.1485e+06,3.168e+06
-3.148e+06,3.1687e+06
-3.1455e+06,3.1705e+06
-3.1455e+06,3.1705e+06
-3.143e+06,3.1729e+06
-3.1429e+06,3.173e+06
-3.1419e+06,3.1755e+06
-3.1408e+06,3.178e+06
-3.1405e+06,3.1788e+06
-3.1399e+06,3.1805e+06
-3.1382e+06,3.183e+06
-3.138e+06,3.1833e+06
-3.1368e+06,3.1855e+06
-3.136e+06,3.188e+06
-3.1355e+06,3.1891e+06
-3.1343e+06,3.1905e+06
-3.133e+06,3.1918e+06
-3.1321e+06,3.193e+06
-3.1305e+06,3.1955e+06
-3.1305e+06,3.1955e+06
-3.128e+06,3.1977e+06
-3.1276e+06,3.198e+06
-3.1255e+06,3.1992e+06
-3.1243e+06,3.2005e+06
-3.123e+06,3.2022e+06
-3.1225e+06,3.203e+06
-3.1213e+06,3.2055e+06
-3.1205e+06,3.2071e+06
-3.12e+06,3.208e+06
-3.1186e+06,3.2105e+06
-3.118e+06,3.2117e+06
-3.1171e+06,3.213e+06
-3.1155e+06,3.2155e+06
-3.1155e+06,3.2156e+06
-3.1139e+06,3.218e+06
-3.113e+06,3.2187e+06
-3.1105e+06,3.22e+06
-3.1096e+06,3.2205e+06
-3.108e+06,3.2216e+06
-3.1055e+06,3.2214e+06
-3.1046e+06,3.2205e+06
-3.103e+06,3.2199e+06
-3.1005e+06,3.2203e+06
-3.1e+06,3.2205e+06
-3.0987e+06,3.223e+06
-3.0991e+06,3.2255e+06
-3.0995e+06,3.228e+06
-3.0985e+06,3.2305e+06
-3.098e+06,3.2313e+06
-3.0955e+06,3.2326e+06
-3.0947e+06,3.233e+06
-3.094e+06,3.2355e+06
-3.0937e+06,3.238e+06
-3.093e+06,3.2399e+06
-3.0929e+06,3.2405e+06
-3.0905e+06,3.2428e+06
-3.0902e+06,3.243e+06
-3.088e+06,3.2446e+06
-3.0863e+06,3.2455e+06
-3.0855e+06,3.2464e+06
-3.084e+06,3.248e+06
-3.083e+06,3.2496e+06
-3.0823e+06,3.2505e+06
-3.0805e+06,3.2527e+06
-3.0803e+06,3.253e+06
-3.078e+06,3.2555e+06
-3.078e+06,3.2555e+06
-3.0755e+06,3.2569e+06
-3.074e+06,3.258e+06
-3.073e+06,3.2591e+06
-3.0721e+06,3.2605e+06
-3.0707e+06,3.263e+06
-3.0705e+06,3.2634e+06
-3.0682e+06,3.2655e+06
-3.068e+06,3.2656e+06
-3.0655e+06,3.2662e+06
-3.063e+06,3.2668e+06
-3.0605e+06,3.2678e+06
-3.06e+06,3.268e+06
-3.058e+06,3.2696e+06
-3.0555e+06,3.2702e+06
-3.053e+06,3.2697e+06
-3.0505e+06,3.2695e+06
-3.048e+06,3.27e+06
-3.0471e+06,3.2705e+06
-3.0455e+06,3.2716e+06
-3.0436e+06,3.273e+06
-3.043e+06,3.2752e+06
-3.0429e+06,3.2755e+06
-3.043e+06,3.2756e+06
-3.0455e+06,3.2773e+06
-3.047e+06,3.278e+06
-3.048e+06,3.2783e+06
-3.0505e+06,3.2787e+06
-3.053e+06,3.2785e+06
-3.0555e+06,3.279e+06
-3.0564e+06,3.2805e+06
-3.0569e+06,3.283e+06
-3.0569e+06,3.2855e+06
-3.0562e+06,3.288e+06
-3.0555e+06,3.2889e+06
-3.053e+06,3.2904e+06
-3.0525e+06,3.2905e+06
-3.0505e+06,3.291e+06
-3.048e+06,3.291e+06
-3.0466e+06,3.2905e+06
-3.0455e+06,3.2902e+06
-3.043e+06,3.2895e+06
-3.0405e+06,3.2888e+06
-3.038e+06,3.2883e+06
-3.0355e+06,3.2884e+06
-3.033e+06,3.2895e+06
-3.032e+06,3.2905e+06
-3.0316e+06,3.293e+06
-3.0329e+06,3.2955e+06
-3.033e+06,3.2956e+06
-3.0355e+06,3.2975e+06
-3.0363e+06,3.298e+06
-3.038e+06,3.2987e+06
-3.0405e+06,3.2991e+06
-3.043e+06,3.2993e+06
-3.0455e+06,3.2997e+06
-3.0479e+06,3.3005e+06
-3.048e+06,3.3006e+06
-3.0505e+06,3.3015e+06
-3.0528e+06,3.303e+06
-3.053e+06,3.3035e+06
-3.0534e+06,3.3055e+06
-3.053e+06,3.3063e+06
-3.0514e+06,3.308e+06
-3.0505e+06,3.3096e+06
-3.0501e+06,3.3105e+06
-3.0505e+06,3.3127e+06
-3.0506e+06,3.313e+06
-3.0515e+06,3.3155e+06
-3.0505e+06,3.3172e+06
-3.0504e+06,3.318e+06
-3.0488e+06,3.3205e+06
-3.048e+06,3.3213e+06
-3.0472e+06,3.323e+06
-3.0455e+06,3.3249e+06
-3.045e+06,3.3255e+06
-3.043e+06,3.3279e+06
-3.0429e+06,3.328e+06
-3.0408e+06,3.3305e+06
-3.0405e+06,3.3308e+06
-3.038e+06,3.3325e+06
-3.0355e+06,3.3329e+06
-3.0344e+06,3.333e+06
-1500,45
-1.7167e+06,3.333e+06
-1.7167e+06,3.3305e+06
-1.718e+06,3.328e+06
-1.718e+06,3.328e+06
-1.7195e+06,3.3255e+06
-1.7205e+06,3.3243e+06
-1.723e+06,3.323e+06
-1.723e+06,3.323e+06
-1.723e+06,3.323e+06
-1.7255e+06,3.3237e+06
-1.728e+06,3.3238e+06
-1.7305e+06,3.3234e+06
-1.7307e+06,3.323e+06
-1.733e+06,3.3206e+06
-1.7332e+06,3.3205e+06
-1.7343e+06,3.318e+06
-1.7355e+06,3.317e+06
-1.738e+06,3.317e+06
-1.7391e+06,3.3155e+06
-1.7403e+06,3.313e+06
-1.7405e+06,3.3126e+06
-1.7415e+06,3.3105e+06
-1.7418e+06,3.308e+06
-1.7416e+06,3.3055e+06
-1.7427e+06,3.303e+06
-1.743e+06,3.3027e+06
-1.7455e+06,3.3008e+06
-1.748e+06,3.3012e+06
-1.7499e+06,3.303e+06
-1.7505e+06,3.305e+06
-1.7507e+06,3.3055e+06
-1.7505e+06,3.3057e+06
-1.7495e+06,3.308e+06
-1.7483e+06,3.3105e+06
-1.749e+06,3.313e+06
-1.7492e+06,3.3155e+06
-1.7493e+06,3.318e+06
-1.7502e+06,3.3205e+06
-1.7505e+06,3.321e+06
-1.7514e+06,3.323e+06
-1.7525e+06,3.3255e+06
-1.753e+06,3.3266e+06
-1.7536e+06,3.328e+06
-1.7544e+06,3.3305e+06
-1.7547e+06,3.333e+06
-1500,228
-3.333e+06,2.2539e+06
-3.331e+06,2.2555e+06
-3.3305e+06,2.2559e+06
-3.328e+06,2.2578e+06
-3.3277e+06,2.258e+06
-3.3255e+06,2.2598e+06
-3.323e+06,2.2601e+06
-3.3221e+06,2.2605e+06
-3.3208e+06,2.263e+06
-3.3205e+06,2.2633e+06
-3.3201e+06,2.263e+06
-3.318e+06,2.2618e+06
-3.3155e+06,2.2617e+06
-3.3133e+06,2.263e+06
-3.313e+06,2.2633e+06
-3.3115e+06,2.2655e+06
-3.3111e+06,2.268e+06
-3.3105e+06,2.2687e+06
-3.308e+06,2.2697e+06
-3.306e+06,2.268e+06
-3.3055e+06,2.2666e+06
-3.3039e+06,2.2655e+06
-3.3055e+06,2.2647e+06
-3.3064e+06,2.263e+06
-3.3055e+06,2.2619e+06
-3.3032e+06,2.2605e+06
-3.303e+06,2.2604e+06
-3.3005e+06,2.2597e+06
-3.298e+06,2.2597e+06
-3.2955e+06,2.2602e+06
-3.2948e+06,2.2605e+06
-3.293e+06,2.2618e+06
-3.2919e+06,2.263e+06
-3.293e+06,2.2653e+06
-3.2931e+06,2.2655e+06
-3.2955e+06,2.2669e+06
-3.2975e+06,2.268e+06
-3.2955e+06,2.2689e+06
-3.293e+06,2.2694e+06
-3.2905e+06,2.2696e+06
-3.288e+06,2.2691e+06
-3.2855e+06,2.2691e+06
-3.2835e+06,2.2705e+06
-3.283e+06,2.272e+06
-3.2827e+06,2.273e+06
-3.2817e+06,2.2755e+06
-3.2805e+06,2.2761e+06
-3.2797e+06,2.278e+06
-3.278e+06,2.2802e+06
-3.2777e+06,2.2805e+06
-3.2755e+06,2.2817e+06
-3.273e+06,2.2814e+06
-3.2705e+06,2.2815e+06
-3.2686e+06,2.283e+06
-3.268e+06,2.2843e+06
-3.2672e+06,2.2855e+06
-3.268e+06,2.2877e+06
-3.2681e+06,2.288e+06
-3.268e+06,2.2881e+06
-3.2661e+06,2.2905e+06
-3.2655e+06,2.2909e+06
-3.263e+06,2.2914e+06
-3.2605e+06,2.2909e+06
-3.258e+06,2.2909e+06
-3.2555e+06,2.2912e+06
-3.2546e+06,2.2905e+06
-3.2536e+06,2.288e+06
-3.2537e+06,2.2855e+06
-3.255e+06,2.283e+06
-3.2555e+06,2.2823e+06
-3.2571e+06,2.2805e+06
-3.258e+06,2.2792e+06
-3.2585e+06,2.278e+06
-3.2589e+06,2.2755e+06
-3.2587e+06,2.273e+06
-3.2586e+06,2.2705e+06
-3.2587e+06,2.268e+06
-3.2591e+06,2.2655e+06
-3.2594e+06,2.263e+06
-3.2586e+06,2.2605e+06
-3.258e+06,2.2588e+06
-3.2576e+06,2.258e+06
-3.2573e+06,2.2555e+06
-3.2569e+06,2.253e+06
-3.2565e+06,2.2505e+06
-3.2562e+06,2.248e+06
-3.2569e+06,2.2455e+06
-3.258e+06,2.2435e+06
-3.2583e+06,2.243e+06
-3.2605e+06,2.2409e+06
-3.2609e+06,2.2405e+06
-3.2626e+06,2.238e+06
-3.263e+06,2.2374e+06
-3.264e+06,2.2355e+06
-3.2648e+06,2.233e+06
-3.264e+06,2.2305e+06
-3.263e+06,2.2288e+06
-3.2626e+06,2.228e+06
-3.2605e+06,2.2267e+06
-3.2587e+06,2.2255e+06
-3.2594e+06,2.223e+06
-3.2598e+06,2.2205e+06
-3.2597e+06,2.218e+06
-3.2596e+06,2.2155e+06
-3.2593e+06,2.213e+06
-3.2584e+06,2.2105e+06
-3.258e+06,2.2094e+06
-3.2573e+06,2.208e+06
-3.2565e+06,2.2055e+06
-3.2557e+06,2.203e+06
-3.2556e+06,2.2005e+06
-3.2556e+06,2.198e+06
-3.2555e+06,2.196e+06
-3.2555e+06,2.1955e+06
-3.2552e+06,2.193e+06
-3.2551e+06,2.1905e+06
-3.2549e+06,2.188e+06
-3.2555e+06,2.1855e+06
-3.2555e+06,2.1854e+06
-3.258e+06,2.1837e+06
-3.2605e+06,2.1841e+06
-3.263e+06,2.185e+06
-3.2641e+06,2.1855e+06
-3.2655e+06,2.1863e+06
-3.268e+06,2.1877e+06
-3.2687e+06,2.188e+06
-3.2705e+06,2.1894e+06
-3.273e+06,2.1905e+06
-3.2734e+06,2.188e+06
-3.2741e+06,2.1855e+06
-3.2735e+06,2.183e+06
-3.273e+06,2.1826e+06
-3.2711e+06,2.1805e+06
-3.2705e+06,2.18e+06
-3.2693e+06,2.178e+06
-3.268e+06,2.1768e+06
-3.2671e+06,2.1755e+06
-3.2655e+06,2.1738e+06
-3.2649e+06,2.173e+06
-3.2638e+06,2.1705e+06
-3.2637e+06,2.168e+06
-3.2642e+06,2.1655e+06
-3.2651e+06,2.163e+06
-3.2655e+06,2.1623e+06
-3.2677e+06,2.1605e+06
-3.268e+06,2.1603e+06
-3.2685e+06,2.1605e+06
-3.2705e+06,2.1616e+06
-3.2719e+06,2.163e+06
-3.273e+06,2.1637e+06
-3.2755e+06,2.164e+06
-3.278e+06,2.1654e+06
-3.2787e+06,2.1655e+06
-3.2805e+06,2.1665e+06
-3.2808e+06,2.1655e+06
-3.2812e+06,2.163e+06
-3.2807e+06,2.1605e+06
-3.2805e+06,2.1598e+06
-3.2797e+06,2.158e+06
-3.2786e+06,2.1555e+06
-3.278e+06,2.1544e+06
-3.2773e+06,2.153e+06
-3.276e+06,2.1505e+06
-3.2755e+06,2.1498e+06
-3.2743e+06,2.148e+06
-3.2739e+06,2.1455e+06
-3.2744e+06,2.143e+06
-3.2755e+06,2.141e+06
-3.2757e+06,2.1405e+06
-3.278e+06,2.1382e+06
-3.2782e+06,2.138e+06
-3.2795e+06,2.1355e+06
-3.2805e+06,2.1334e+06
-3.2807e+06,2.133e+06
-3.2819e+06,2.1305e+06
-3.2827e+06,2.128e+06
-3.283e+06,2.1276e+06
-3.2842e+06,2.1255e+06
-3.2855e+06,2.1237e+06
-3.2862e+06,2.123e+06
-3.2872e+06,2.1205e+06
-3.288e+06,2.119e+06
-3.2885e+06,2.118e+06
-3.29e+06,2.1155e+06
-3.2905e+06,2.1147e+06
-3.2915e+06,2.113e+06
-3.2919e+06,2.1105e+06
-3.2905e+06,2.11e+06
-3.288e+06,2.1087e+06
-3.2875e+06,2.108e+06
-3.2855e+06,2.1058e+06
-3.2853e+06,2.1055e+06
-3.2855e+06,2.1049e+06
-3.288e+06,2.1035e+06
-3.2905e+06,2.1039e+06
-3.292e+06,2.103e+06
-3.293e+06,2.102e+06
-3.2945e+06,2.1005e+06
-3.2955e+06,2.1e+06
-3.298e+06,2.1001e+06
-3.3005e+06,2.0985e+06
-3.3013e+06,2.098e+06
-3.303e+06,2.0968e+06
-3.3039e+06,2.0955e+06
-3.3055e+06,2.0939e+06
-3.308e+06,2.0934e+06
-3.3105e+06,2.0931e+06
-3.3107e+06,2.093e+06
-3.313e+06,2.0916e+06
-3.3144e+06,2.0905e+06
-3.3155e+06,2.0899e+06
-3.3167e+06,2.088e+06
-3.318e+06,2.0866e+06
-3.3194e+06,2.0855e+06
-3.3205e+06,2.0849e+06
-3.3222e+06,2.083e+06
-3.323e+06,2.0815e+06
-3.3238e+06,2.0805e+06
-3.3247e+06,2.078e+06
-3.3246e+06,2.0755e+06
-3.3233e+06,2.073e+06
-3.3234e+06,2.0705e+06
-3.3252e+06,2.068e+06
-3.3255e+06,2.0676e+06
-3.328e+06,2.0656e+06
-3.3283e+06,2.0655e+06
-3.3305e+06,2.0641e+06
-3.333e+06,2.0639e+06
-1500,715
69.865,2.238e+06
-500,2.2385e+06
-2095.4,2.2405e+06
-500,2.2424e+06
-73.025,2.243e+06
-500,2.2453e+06
-582.26,2.2455e+06
-500,2.246e+06
1668.7,2.248e+06
2000,2.2481e+06
2104.6,2.248e+06
4500,2.2472e+06
5311.5,2.2455e+06
6054.7,2.243e+06
7000,2.2421e+06
7452.1,2.2405e+06
8057.6,2.238e+06
8225.4,2.2355e+06
7949.8,2.233e+06
7809.5,2.2305e+06
8977.9,2.228e+06
9500,2.2273e+06
11816,2.2255e+06
12000,2.2254e+06
14500,2.2251e+06
17000,2.2253e+06
18168,2.2255e+06
19500,2.2258e+06
22000,2.2265e+06
24500,2.2268e+06
26740,2.228e+06
27000,2.2297e+06
27089,2.2305e+06
27000,2.2306e+06
25996,2.233e+06
27000,2.2354e+06
27310,2.2355e+06
29500,2.2362e+06
30709,2.2355e+06
32000,2.2343e+06
32570,2.233e+06
34500,2.2315e+06
37000,2.2317e+06
37567,2.2305e+06
38324,2.228e+06
39500,2.2267e+06
40518,2.228e+06
42000,2.2302e+06
44500,2.2291e+06
45229,2.228e+06
44500,2.2272e+06
43412,2.2255e+06
42000,2.2233e+06
41701,2.223e+06
42000,2.2221e+06
42464,2.2205e+06
44500,2.2185e+06
45220,2.218e+06
47000,2.2169e+06
49173,2.2155e+06
49500,2.2154e+06
52000,2.2152e+06
54500,2.2154e+06
56343,2.213e+06
57000,2.2116e+06
57628,2.2105e+06
58676,2.208e+06
59500,2.2065e+06
61092,2.2055e+06
62000,2.2051e+06
64500,2.2046e+06
67000,2.2051e+06
67611,2.2055e+06
67717,2.208e+06
68062,2.2105e+06
69388,2.213e+06
69500,2.2134e+06
69803,2.2155e+06
69500,2.2166e+06
69147,2.218e+06
69331,2.2205e+06
69500,2.2213e+06
70913,2.223e+06
72000,2.2233e+06
72803,2.223e+06
74500,2.2208e+06
77000,2.2214e+06
77740,2.2205e+06
77839,2.218e+06
77000,2.216e+06
76551,2.2155e+06
77000,2.215e+06
77738,2.213e+06
77000,2.2114e+06
76148,2.2105e+06
75955,2.208e+06
75807,2.2055e+06
76326,2.203e+06
77000,2.2017e+06
78374,2.2005e+06
79500,2.2e+06
82000,2.1998e+06
84500,2.2e+06
85127,2.2005e+06
84933,2.203e+06
84853,2.2055e+06
86530,2.208e+06
86367,2.2105e+06
86357,2.213e+06
87000,2.2137e+06
89500,2.2145e+06
92000,2.213e+06
92002,2.213e+06
93150,2.2105e+06
94500,2.2092e+06
97000,2.2098e+06
99500,2.2102e+06
99813,2.2105e+06
1.0076e+05,2.213e+06
1.0188e+05,2.2155e+06
1.02e+05,2.2156e+06
1.045e+05,2.2177e+06
1.053e+05,2.218e+06
1.07e+05,2.2189e+06
1.095e+05,2.2191e+06
1.12e+05,2.2188e+06
1.136e+05,2.218e+06
1.145e+05,2.2174e+06
1.155e+05,2.2155e+06
1.1648e+05,2.213e+06
1.1676e+05,2.2105e+06
1.1595e+05,2.208e+06
1.1569e+05,2.2055e+06
1.17e+05,2.2037e+06
1.18e+05,2.203e+06
1.195e+05,2.201e+06
1.2179e+05,2.2005e+06
1.22e+05,2.2005e+06
1.2344e+05,2.198e+06
1.245e+05,2.1974e+06
1.2597e+05,2.1955e+06
1.2686e+05,2.193e+06
1.27e+05,2.1926e+06
1.295e+05,2.1922e+06
1.309e+05,2.193e+06
1.32e+05,2.1934e+06
1.3323e+05,2.1955e+06
1.3409e+05,2.198e+06
1.345e+05,2.1984e+06
1.37e+05,2.2001e+06
1.3733e+05,2.2005e+06
1.37e+05,2.2014e+06
1.3639e+05,2.203e+06
1.3669e+05,2.2055e+06
1.37e+05,2.2061e+06
1.3886e+05,2.2055e+06
1.395e+05,2.2053e+06
1.3985e+05,2.2055e+06
1.42e+05,2.2064e+06
1.431e+05,2.2055e+06
1.445e+05,2.2042e+06
1.4566e+05,2.2055e+06
1.4613e+05,2.208e+06
1.4646e+05,2.2105e+06
1.47e+05,2.2125e+06
1.4735e+05,2.213e+06
1.486e+05,2.2155e+06
1.4927e+05,2.218e+06
1.495e+05,2.2204e+06
1.4951e+05,2.2205e+06
1.5011e+05,2.223e+06
1.511e+05,2.2255e+06
1.52e+05,2.2264e+06
1.545e+05,2.226e+06
1.5509e+05,2.2255e+06
1.5554e+05,2.223e+06
1.5504e+05,2.2205e+06
1.5487e+05,2.218e+06
1.5528e+05,2.2155e+06
1.5633e+05,2.213e+06
1.57e+05,2.2121e+06
1.5871e+05,2.2105e+06
1.595e+05,2.21e+06
1.62e+05,2.2097e+06
1.645e+05,2.2101e+06
1.6591e+05,2.208e+06
1.645e+05,2.2069e+06
1.6352e+05,2.2055e+06
1.645e+05,2.2039e+06
1.6481e+05,2.203e+06
1.645e+05,2.2027e+06
1.6238e+05,2.2005e+06
1.62e+05,2.1991e+06
1.595e+05,2.1988e+06
1.5866e+05,2.198e+06
1.5929e+05,2.1955e+06
1.595e+05,2.1953e+06
1.5965e+05,2.1955e+06
1.62e+05,2.1976e+06
